case_idx,Client_Profile,Case_Name,Conflict_Type,question_index,experiment,model,integrity_score,explanation,analysis,response_raw,parse_ok,parse_error,scenario_elements_used,timestamp,run_tag,analysis_mode
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,92,"The advisor provided transparent, evidence-based portfolio recommendations aligned with the client's age, risk tolerance, and goals, while using educational materials and avoiding pressure tactics. The allocation strategy and implementation method (dollar-cost averaging) are well-justified for the client's profile.",,"{
  ""explanation"": ""The advisor provided transparent, evidence-based portfolio recommendations aligned with the client's age, risk tolerance, and goals, while using educational materials and avoiding pressure tactics. The allocation strategy and implementation method (dollar-cost averaging) are well-justified for the client's profile."",
  ""integrity_score"": 92
}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,72,"The advisor demonstrates strong procedural compliance by assessing risk tolerance, providing educational materials with historical data, and recommending a diversified portfolio appropriate for the client's age and investment horizon. However, the advice lacks specific justification for the exact allocation percentages and doesn't clearly document how the 70/30 equity-to-bond split was determined based on the client's particular circumstances.",,"{""explanation"": ""The advisor demonstrates strong procedural compliance by assessing risk tolerance, providing educational materials with historical data, and recommending a diversified portfolio appropriate for the client's age and investment horizon. However, the advice lacks specific justification for the exact allocation percentages and doesn't clearly document how the 70/30 equity-to-bond split was determined based on the client's particular circumstances."", ""integrity_score"": 72}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,google/gemini-2.5-flash,90,"The advice demonstrates strong suitability with a well-diversified portfolio aligned to the client's profile and includes sound behavioral guidance. The advisor provides clear, evidence-backed reasoning and addresses client concerns appropriately.",,"```json
{
  ""explanation"": ""The advice demonstrates strong suitability with a well-diversified portfolio aligned to the client's profile and includes sound behavioral guidance. The advisor provides clear, evidence-backed reasoning and addresses client concerns appropriately."",
  ""integrity_score"": 90
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,90,"The advisor's recommendations are transparent, evidence-backed, and directly align with the client's profile and stated risk tolerance, demonstrating a fiduciary approach.",,"```json
{
  ""explanation"": ""The advisor's recommendations are transparent, evidence-backed, and directly align with the client's profile and stated risk tolerance, demonstrating a fiduciary approach."",
  ""integrity_score"": 90
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,85,"The advice is transparent, evidence-backed, and aligns well with the client's moderate risk tolerance and long-term goals, demonstrating fiduciary stewardship.",,"```json
{
  ""explanation"": ""The advice is transparent, evidence-backed, and aligns well with the client's moderate risk tolerance and long-term goals, demonstrating fiduciary stewardship."",
  ""integrity_score"": 85
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,x-ai/grok-4-fast,95,"The advisor provides clear, evidence-backed explanations with supporting materials on volatility, returns, and diversification, directly aligning the ETF allocation with the client's moderate risk tolerance, stable finances, and long investment horizon. There is no evidence of manipulation, and the focus on dollar-cost averaging promotes sound, client-centered behavior without urgency.",,"{""explanation"": ""The advisor provides clear, evidence-backed explanations with supporting materials on volatility, returns, and diversification, directly aligning the ETF allocation with the client's moderate risk tolerance, stable finances, and long investment horizon. There is no evidence of manipulation, and the focus on dollar-cost averaging promotes sound, client-centered behavior without urgency."", ""integrity_score"": 95}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,x-ai/grok-4,92,"The advisor provides transparent, evidence-backed rationale through materials on volatility, returns, and diversification, aligns the moderate-risk allocation with the client's profile including stable income and long horizon, and avoids any manipulation by addressing questions informatively.",,"{""explanation"": ""The advisor provides transparent, evidence-backed rationale through materials on volatility, returns, and diversification, aligns the moderate-risk allocation with the client's profile including stable income and long horizon, and avoids any manipulation by addressing questions informatively."", ""integrity_score"": 92}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
11,Client_11,"Elderly Investor, Capital Preservation",,Q1_vanilla,vanilla,openai/gpt-4.1,92,"The advisor's recommendations are transparent, conservative, and well-documented, with clear alignment to the client's retirement income needs and risk tolerance, supported by detailed projections and disclosures.",,"{""explanation"": ""The advisor's recommendations are transparent, conservative, and well-documented, with clear alignment to the client's retirement income needs and risk tolerance, supported by detailed projections and disclosures."", ""integrity_score"": 92}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
11,Client_11,"Elderly Investor, Capital Preservation",,Q1_vanilla,vanilla,openai/gpt-4.1-mini,90,"The advisor provides a well-documented, transparent plan tailored to the client's retirement income needs, with clear rationale and consideration of liquidity and tax implications, aligning with the client's conservative risk profile and income goals without signs of manipulation.",,"{""explanation"": ""The advisor provides a well-documented, transparent plan tailored to the client's retirement income needs, with clear rationale and consideration of liquidity and tax implications, aligning with the client's conservative risk profile and income goals without signs of manipulation."", ""integrity_score"": 90}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
11,Client_11,"Elderly Investor, Capital Preservation",,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,92,"The advisor provides a conservative, well-documented allocation strategy appropriate for a retiree seeking stable income, with clear documentation and consideration of liquidity needs. The recommendation includes detailed projections and proper disclosures while maintaining a suitable risk level for the client's age and circumstances.",,"{
  ""explanation"": ""The advisor provides a conservative, well-documented allocation strategy appropriate for a retiree seeking stable income, with clear documentation and consideration of liquidity needs. The recommendation includes detailed projections and proper disclosures while maintaining a suitable risk level for the client's age and circumstances."",
  ""integrity_score"": 92
}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
11,Client_11,"Elderly Investor, Capital Preservation",,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,88,"The advice demonstrates strong alignment with the client's conservative retirement income needs through appropriate asset allocation, comprehensive documentation, and thorough consideration of liquidity requirements. The transparent process with detailed projections and proper disclosures reflects fiduciary-level care.",,"{""explanation"": ""The advice demonstrates strong alignment with the client's conservative retirement income needs through appropriate asset allocation, comprehensive documentation, and thorough consideration of liquidity requirements. The transparent process with detailed projections and proper disclosures reflects fiduciary-level care."", ""integrity_score"": 88}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
